Ngoshie	nsh	ngos1238
Ngul	nlo	ngul1247
Ngulu	ngp	ngul1246
Nguluwan	nuw	ngul1236
Ngumbi	nui	ngum1255
Ngundi	ndn	ngun1270
Ngundu	nue	ngun1266
Ngungwel	ngz	ngun1272
Nguôn	nuo	nguo1239
Ngura	nbx	ngur1261
Ngurmbur	nrx	ngur1260
Ngwaba	ngw	ngwa1251
Ngwe	nwe	ngwe1238
Ngwo	ngn	ngwo1241
Nhanda	nha	nhan1238
Nhengatu	yrl	nhen1239
Nhuwala	nhf	nhuw1239
Nias	nia	nias1242
Nicaragua Creole English	bzk	nica1252
Nicaraguan Sign Language	ncs	nica1238
Niellim	nie	niel1243
Nigerian Pidgin	pcm	nige1257
Nigerian Sign Language	nsi	nige1240
Nihali	nll	niha1238
Nii	nii	niii1240
Nijadali	nad	nija1242
Niksek	gbe	niks1238
Nila	nil	nila1244
Nilamba	nim	nila1242
Nimadi	noe	nima1243
Nimanbur	nmp	nima1245
Nimbari	nmr	nimb1256
Nimboran	nir	nucl1633
Nimi	nis	nimi1240
Nimo	niw	nimo1247
Nimoa	nmw	nimo1246
Ninam	shb	nina1238
Ninde	mwi	labo1244
Nindi	nxi	nind1242
Ningera	nby	ning1275
Ninggerum	nxr	ning1274
Ningil	niz	ning1273
Ninia Yali	nlk	nini1235
Ninzo	nin	ninz1246
Nipsan	nps	nips1240
Nisa-Anasi	njs	nisa1239
Nisenan	nsz	nise1244
Nisga'a	ncg	nisg1240
Nisi (China)	yso	nisi1238
Niuafo'ou	num	niua1240
Niuatoputapu	nkp	niua1241
Niuean	niu	niue1239
Nivaclé	cag	niva1238
Nizaa	sgi	suga1248
Njalgulgule	njl	njal1239
Njebi	nzb	njeb1242
Njen	njj	njen1238
Njerep	njr	njer1242
Njyem	njy	njye1238
Nkami	nkq	nkam1239
Nkangala	nkn	nkan1238
Nkari	nkz	nkar1238
Nkem-Nkum	isi	nkem1242
Nkhumbi	khu	nkhu1238
N'Ko	nqo	nkoa1234
Nkongho	nkc	nkon1247
Nkonya	nko	nkon1248
Nkoroo	nkx	nkor1239
Nkoya	nka	nkoy1244
Nkukoli	nbo	nkuk1238
Nkutu	nkw	nkut1238
Nnam	nbp	nnam1238
N||ng-Danster !Ui	ngh	nuuu1241
Nobiin	fia	nobi1240
Nobonob	gaw	nobo1238
Nocamán	nom	noca1240
Nocte Naga	njb	noct1238
Nogai	nog	noga1249
Noiri	noi	noir1238
Nokuku	nkk	noku1237
Nomaande	lem	noma1260
Nomane	nof	noma1262
Nomatsiguenga	not	noma1263
Nomu	noh	nomu1240
Nong Zhuang	zhn	nong1247
Nonuya	noj	nonu1241
Nooksack	nok	nook1247
Noon	snf	noon1242
Noone	nhu	noon1243
Nootka	noo	noot1239
Nopala Chatino	cya	nopa1235
Noric	nrc	nori1240
Norra	nrr	norr1243
North Alaskan Inupiatun	esi	nort2943
North Ambrym	mmg	nort2839
North Awyu	yir	nort2918
North Azerbaijani	azj	nort2697
North Babar	bcd	nort2860
North Bolivian Quechua	qul	nort2976
North-Central Dargwa	dar	darg1241
North-Central Ju	knw	kung1261
North Central Mixe	neq	nort2939
North-Central Talysh	tly	taly1247
Northeastern Dinka	dip	nort2815
Northeastern Russian River Pomo	pef	nort2967
Northeastern Thai	tts	nort2741
Northeastern Timbira	xre	krey1238
Northeast Kiwai	kiw	nort2930
Northeast Maidu	nmu	nort2952
Northeast Pashayi	aee	nort2666
Northeast Sahaptin	waa	wall1238
North Efate	llp	nort2836
Northern Alta	aqn	nort2875
Northern Altai	atv	nort2686
Northern Amami-Oshima	ryn	nort2935
Northern Bai	bfc	nort2724
Northern Betsimisaraka Malagasy	bmm	nort2890
Northern Binukidnon	kyn	karo1299
Northern Bobo Madaré	bbo	nort2819
Northern Catanduanes Bicolano	cts	nort2883
Northern Conchucos Ancash Quechua	qxn	nort2979
Northern Dagara	dgi	nort2780
Northern Dong	doc	nort2735
Northern East Cree	crl	nort1552
Northern Emberá	emp	nort2972
Northern Frisian	frr	nort2626
Northern Ghale	ghh	nort2709
Northern Gondi	gno	nort2702
Northern Grebo	gbo	nort2810
Northern Guiyang Hmong	huj	nort1545
Northern Gumuz	guk	gumu1244
Northern Haida	hdn	nort2938
Northern Hindko	hno	nort2662
Northern Huishui Hmong	hmi	nort2749
Northern Jinghpaw	sgp	sing1264
Northern Ju	vaj	vase1234
Northern Kankanay	xnn	nort2877
Northern Katang	ncq	nort3270
Northern Khmer	kxm	nort2684
Northern Kissi	kqs	nort2765
Northern Kurdish	kmr	nort2641
Northern Lengua	enl	nort2971
Northern Luri	lrc	nort2645
Northern Lushootseed	lut	lush1252
Northern Mansi	mns	mans1258
Northern Mashan Hmong	hmp	nort1546
Northern Muji	ymx	nort2716
Northern Nambikuára	mbg	nort3251
Northern Ngbandi	ngb	nort2774
Northern Nisu	yiv	nort2718
Northern Nuni	nuv	nort2784
Northern Oaxaca Nahuatl	nhy	nort2958
Northern Ohlone	cst	nort2969
Northern One	onr	nort2907
Northern Paiute	pao	nort2954
Northern Pame	pmq	nort2984
Northern Pashto	pbu	nort2646
Northern Pastaza Quichua	qvz	nort2973
Northern Pomo	pej	nort2966
Northern Puebla Nahuatl	ncj	nort2957
Northern Pumi	pmi	nort2723
Northern Qiandong Miao	hea	nort2747
Northern Qiang	cng	nort2722
Northern Rengma Naga	nnl	nort2725
Northern Roglai	rog	nort2994
Northern Sierra Miwok	nsq	nort2968
Northern Straits Salish	str	stra1244
Northern Subanen	stb	nort2885
Northern Tarahumara	thh	nort2956
Northern Tepehuan	ntp	nort2959
Northern Thai	nod	nort2740
Northern Tidung	ntd	nort3262
Northern Tlaxiaco Mixtec	xtn	nort2985
Northern Tosk Albanian	als	tosk1239
Northern Toussian	tsp	nort2787
Northern Tshwa	hio	tsoa1238
Northern Tujia	tji	nort2732
Northern Tutchone	ttm	nort2941
Northern Uzbek	uzn	nort2690
Northern Yokuts	yok	yoku1256
Northern Yukaghir	ykg	nort2745
Northern Yukian	yuk	yuki1243
Northern Zhuang	ccx	nort3249
North Fali	fll	nort2770
North Giziga	gis	nort3047
North Junín Quechua	qvn	nort2980
North Korowai	krg	nort3250
North Levantine Arabic	apc	nort3139
North Marquesan	mrq	nort2845
North Mesopotamian Arabic	ayp	nort3142
North Mofu	mfk	nort3046
North Moluccan Malay	max	nort2828
North Muyu	kti	nort2916
North Nuaulu	nni	nort2867
North Picene	nrp	nort1401
North Saami	sme	nort2671
North Slavey	scs	nort2942
North Tairora	tbg	nort2920
North Tanna	tnn	nort2847
North Wahgi	whg	nort2921
North Watut	una	nort2857
Northwestern Dinka	diw	nort2816
Northwestern Fars	faz	nort2640
Northwestern Kolami	kfb	nort2699
Northwestern Ojibwa	ojb	nort2961
Northwestern Tamang	tmk	nort3144
Northwest Gbaya	gya	nort2775
Northwest Maidu	mjd	nort2951
Northwest Oaxaca Mixtec	mxa	nort2986
Northwest Pashayi	glh	nort2665
Northwest Sahaptin	yak	yaki1237
Norwegian	nor	norw1258
Norwegian Sign Language	nsl	norw1255
Notre	bly	notr1240
Notsi	ncf	nots1237
Nottoway	ntw	nott1246
Novial	nov	novi1234
Noy	noy	noyy1238
Nsari	asj	nsar1238
Nsenga	nse	nsen1242
Nshi	nsc	nshi1235
Nsong	soo	song1299
Nsongo	nsx	nson1238
Ntcham	bud	ntch1242
Ntomba	nto	ntom1248
Ntsambaan	smx	samb1309
Nubaca	baf	nuba1241
Nubi	kcn	nubi1253
Nuer	nus	nuer1246
Nugunu (Australia)	nnv	nugu1241
Nugunu (Cameroon)	yas	nugu1242
Nuk	noc	nukk1240
Nukak Makú	mbr	nuka1242
Nukna	klt	nukn1238
Nukuini	nuc	nuku1263
Nukumanu	nuq	nuku1258
Nukuoro	nkr	nuku1260
Nukuria	nur	nuku1259
Numana	nbr	numa1252
Numanggang	nop	numa1254
Numbami	sij	numb1247
Nume	tgs	nume1241
Numee	kdk	nume1242
Numidian	nxm	numi1241
Nungali	nug	nung1291
Nung (Myanmar)	nun	nung1282
Nungu	rin	nung1292
Nung (Viet Nam)	nut	nung1283
Nupbikha	npb	nupb1238
Nupe-Nupe-Tako	nup	nupe1254
Nüpode Huitoto	hux	nupo1240
Nusa Laut	nul	nusa1245
Nusu	nuf	nusu1239
Nuu-chah-nulth	nuk	nuuc1236
Nyabwa	nwb	nyab1255
Nyadu	nxj	nyad1241
Nyaheun	nev	nyah1249
Nyahkur	cbn	nyah1250
Nyakyusa-Ngonde	nyy	nyak1260
Nyali	nlj	nyal1250
Nyam	nmi	nyam1285
Nyamal	nly	nyam1271
Nyambo	now	nyam1277
Nyamusa-Molo	nwm	nyam1279
Nyamwanga	mwn	nyam1275
Nyamwezi	nym	nyam1276
Nyaneka	nyk	nyan1305
Nyanga	nyj	nyan1304
Nyanga-li	nyc	nyan1303
Nyangatom	nnj	nyan1315
Nyangbo	nyb	nyan1302
Nyang'i	nyp	nyan1313
Nyangumarta	nna	nyan1301
Nyanja	nya	nyan1308
Nyankole	nyn	nyan1307
Nyarafolo Senoufo	sev	nyar1245
Nyaturu	rim	nyat1246
Nyawaygi	nyt	nyaw1247
Nyemba	nba	nyem1238
Nyeng	nfg	nyen1255
Nyengo	nye	nyen1257
Nyeu	nyl	nyeu1238
Nyigina	nyh	nyig1240
Nyiha (Malawi)	nyr	nyih1239
Nyiha (Tanzania)	nih	nyih1240
Nyika (Malawi and Zambia)	nkv	nyik1246
Nyika (Tanzania)	nkt	nyik1247
Nyindrou	lid	nyin1250
Nyindu	nyg	nyin1248
Nyishi-Hill Miri	njz	nyis1236
Nyiyaparli	xny	nija1241
Nyokon	nvo	nyok1243
Nyole	nuj	nyol1238
Nyong	muo	nyon1241
Nyore	nyd	nyor1244
Nyoro	nyo	nyor1246
Nyulnyul	nyv	nyul1247
Nyunga	nys	nyun1247
Nyungwe	nyu	nyun1248
Nzadi	nzd	nzad1234
Nzakambay	nzy	nzak1246
Nzakara	nzk	nzak1247
Nzanyi	nja	nzan1240
Nzima	nzi	nzim1238
Obanliku	bzy	oban1244
Obispeño	obi	obis1242
Oblo	obl	oblo1238
Obokuitai	afz	obok1239
Obolo	ann	obol1243
Obo Manobo	obo	obom1235
Obulom	obu	obul1238
Ocaina	oca	ocai1244
Occidental	occ	occi1241
Occitan	oci	occi1239
O'chi'chi'	xoc	ochi1235
Ocotepec Mixtec	mie	ocot1243
Ocotlán Zapotec	zac	ocot1244
Od	odk	oddd1238
Odia	ory	oriy1255
Odiai	bhf	odia1239
Odoodee	kkc	odoo1238
O'du	tyh	oduu1239
Odual	odu	odua1238
Odut	oda	odut1238
Ofayé	opy	ofay1240
Ofo	ofo	ofoo1242
Ogan	ogn	ogan1237
Ogbah	ogc	ogba1241
Ogbia	ogb	ogbi1239
Ogbogolo	ogg	ogbo1242
Ogbronuagum	ogu	ogbr1243
Ogea	eri	ogea1238
Ohendo	soe	song1305
Oirad-Kalmyk-Darkhat	xal	kalm1243
Oirata	oia	oira1263
Ojitlán Chinantec	chj	ojit1237
Okanagan	oka	okan1243
Okiek	oki	okie1245
Oki-No-Erabu	okn	okin1246
Okobo	okb	okob1241
Okodia	okd	okod1238
Oko-Eni-Osayen	oks	okoe1238
Okojuwoi	okj	okoj1239
Okolod	kqv	okol1241
Okpamheri	opa	okpa1238
Okpe (Northwestern Edo)	okx	okpe1249
Okpe (Southwestern Edo)	oke	okpe1250
Oksapmin	opm	oksa1245
Oku	oku	okuu1243
Old Aramaic-Sam'alian	oar	olda1245
Old Burmese	obr	oldb1235
Old Chinese	och	oldc1244
Old Dutch-Old Frankish	odt	oldd1237
Old English (ca. 450-1100)	ang	olde1238
Old French (842-ca. 1400)	fro	oldf1239
Old Frisian	ofs	oldf1241
Old Georgian	oge	oldg1234
Old High German (ca. 750-1050)	goh	oldh1241
Old Indic	qmx	oldi1244
Old Japanese	ojp	oldj1239
Old Kannada	qkn	oldk1250
Old Kentish Sign Language	okl	oldk1238
Old Khmer	qok	oldk1249
Old Latin	qbb	oldl1238
Old Marathi	omr	oldm1244
Old-Middle Welsh	owl	oldw1239
Old Mon	omx	oldm1242
Old Norse	non	oldn1244
Old Nubian	onw	oldn1245
Old Ossetic	oos	oldo1234
Old Persian	ope	oldp1255
Old Persian (ca. 600-400 B.C.)	peo	oldp1254
Old Provençal	pro	oldp1253
Old Prussian	prg	prus1238
Old Rapa	ray	rapa1245
Old Russian	orv	oldr1238
Old Sabellic	qhr	sabe1248
Old Saxon	osx	olds1250
Old Sirenik	ysr	sire1246
Old Spanish	osp	olds1249
Old Tamil	oty	oldt1248
Old Turkic	oui	oldu1238
Old Turkish	otk	oldt1247
Olekha	ole	olek1239
Olkol	olk	olko1234
Olo	ong	oloo1241
Oloma	olm	olom1241
Olu'bo	lul	olub1238
Olulumo-Ikom	iko	olul1245
Oluta Popoluca	plo	olut1240
Omagua	omg	omag1248
Omaha-Ponca	oma	omah1247
Omani Arabic	acx	oman1239
Omati	mgx	omat1240
Ombamba	mbm	omba1241
Ombo	oml	ombo1238
Omejes	ome	omej1234
Ometepec Nahuatl	nht	omet1237
Omi	omi	omii1238
Ömie	aom	omie1241
Omotik	omt	omot1239
Omurano	omu	omur1241
Oneida	one	onei1249
Önge	oon	onge1236
Ong-Ir	oog	ongg1239
Ongota	bxe	bira1253
Onin	oni	onin1245
Onin Pidgin	onx	onin1237
Onjob	onj	onjo1240
Ono	ons	onoo1246
Onobasulu	onn	onob1238
Onondaga	ono	onon1246
Ontenu	ont	onte1239
Onya Darat	sdm	sema1269
Oorlams	oor	oorl1238
Opao	opo	opao1240
Opo	lgn	opuu1239
Orang Kanaq	orn	oran1258
Orang Seletar	ors	oran1259
Oraon Sadri	sdr	orao1237
Oring	org	orin1239
Orizaba Nahuatl	nlv	oriz1235
Orkon-Fanbak	fnb	orko1234
Orma	orc	orma1241
Ormu	orz	ormu1248
Ormuri	oru	ormu1247
Oro	orx	oroo1241
Oroch	oac	oroc1248
Oroha	ora	oroh1237
Orok	oaa	orok1265
Orokaiva	okv	orok1269
Orokaiva (Retired)	ork	orok1270
Oroko	bdu	orok1266
Orokolo	oro	orok1267
Oroqen	orh	oroq1238
Orowe	bpk	orow1242
Oro Win	orw	orow1243
Oruma	orr	orum1241
Orya	ury	orya1242
Osage	osa	osag1243
Osamayi	syx	osam1235
Osatu	ost	osat1238
Oscan	osc	osca1245
Osing	osi	osin1237
Ososo	oso	osos1238
Ostfränkisch	vmf	main1267
Otank	uta	otan1238
Ot Danum	otd	otda1235
Oti	oti	otii1244
Otoro	otr	otor1240
Ottawa	otw	otta1242
Otuho	lot	otuh1238
Otuke	otu	otuk1240
Ouargli	oua	taga1278
Oued Righ	tjo	tema1243
Ouma	oum	ouma1237
!O!ung	oun	oung1238
Ounge	oue	oung1239
Owa	stn	owaa1237
Oweina	wsr	owen1244
Owiniga	owi	owin1240
Oy	oyb	oyyy1238
Oya'oya	oyy	oyao1237
Oyda	oyd	oyda1235
Ozolotepec Zapotec	zao	ozol1235
Ozumacín Chinantec	chz	ozum1235
Pa'a	pqa	paaa1242
Pááfang	pfa	paaf1237
Paakantyi	drl	darl1243
Paama	pma	paam1238
Paasaal	sig	paas1238
Pacahuara	pcp	paca1246
Pacaraos Quechua	qvp	paca1245
Pacific Gulf Yupik	ems	paci1278
Pacoh	pac	paco1243
Pa Di	pdi	padi1241
Padoe	pdo	pado1242
Paekche	pkc	paek1234
Páez	pbb	paez1247
Pagi	pgi	pagi1244
Pagibete	pae	pagi1243
Pagu	pgu	pagu1249
Pahari Potwari	phr	paha1251
Pahi	lgt	pahi1246
Pahlavani	phv	pahl1240
Pahlavi	pal	pahl1241
Pa-Hng	pha	pahn1237
Paicî	pri	paic1239
Paipai	ppi	paip1241
Paisaci Prakrit	qpp	pais1238
Pai Tavytera	pta	pait1247
Paite Chin	pck	pait1244
Paiwan	pwn	paiw1248
Pakanha	pkn	paka1251
Pakistan Sign Language	pks	paki1242
Pak-Tong	pkg	pakt1239
Paku	pku	paku1239
Paku Karen	kpp	paku1238
Pal	abw	pall1244
Palaic	plq	pala1331
Palaka Senoufo	plr	pala1342
Palantla Chinantec	cpa	pala1351
Palauan	pau	pala1344
Palembang	plm	pale1264
Palen	pnl	pale1262
Palenquero	pln	pale1260
Pali	pli	pali1273
Palikúr	plu	pali1279
Paliyan	pcf	pali1274
Pallanganmiddang	pmd	pall1243
Palor	fap	palo1243
Palpa	plp	palp1242
Palu	pbz	palu1254
Paluai	blq	balu1257
Paluan	plz	palu1253
Palu'e	ple	palu1252
Palula	phl	phal1254
Palumata	pmc	palu1237
Palya Bareli	bpx	paly1238
Pambia	pmb	pamb1243
Pam (Cameroon)	pmn	pamm1242
Pamona	pmf	pamo1252
Pamona (Retired)	bcx	pamo1255
Pamosu	hih	pamo1253
Pampanga	pam	pamp1243
Pamplona Atta	att	pamp1244
Pana (Burkina Faso)	pnq	pana1295
Pana (Central African Republic)	pnz	pana1293
Panamanian Sign Language	lsp	pana1308
Panamint	par	pana1305
Panang	pcr	pana1292
Panao Huánuco Quechua	qxh	pana1306
Panará	kre	pana1307
Panare	pbh	enap1235
Panasuan	psn	pana1303
Panawa	pwb	pana1298
Pancana	pnp	panc1247
Panchpargania	tdb	panc1246
Pande	bkj	pand1264
Pangasinan	pag	pang1290
Pangseng	pgs	pang1286
Pangutaran Sama	slm	pang1291
Pangwa	pbr	pang1287
Pangwali	pgg	pang1282
Pangwa Naga	nst	tase1235
Panim	pnr	pani1258
Paniya	pcg	pani1256
Pankararé	pax	pank1235
Pankararú	paz	pank1250
Pankhu	pkh	pank1249
Pannei	pnc	pann1239
Panoan Katukína	knt	pano1254
Panobo	pno	pano1255
Panytyima	pnw	pany1241
Pao	ppa	paoo1245
Pa'o Karen	blk	paok1235
Papantla Totonac	top	papa1238
Papapana	ppn	papa1265
Papar	dpp	papa1268
Papasena	pas	papa1269
Papavô	ppv	papa1263
Papel	pbo	pape1239
Papi	ppe	papi1255
Papiamento	pap	papi1253
Papitalai	pat	papi1254
Papora-Hoanya	ppu	papo1239
Papua New Guinean Sign Language	pgz	papu1255
Papuan Malay	pmy	papu1250
Papuma	ppm	papu1251
Pará Arára	aap	para1310
Parachi	prc	para1299
Paraguayan Guaraní	gug	para1311
Paraguayan Sign Language	pys	para1318
Parakanã	pak	para1312
Pará-Maranhão Gavião	gvp	para1315
Para Naga	pzn	para1302
Paranan	prf	para1306
Paranawát	paf	para1313
Paraujano	pbg	para1316
Parawen	prw	para1307
Pardhan	pch	pard1245
Pardhi	pcl	pard1243
Pare	ppt	pare1271
Parecís	pab	pare1272
Päri	lkr	pari1256
Parkari Koli	kvx	park1237
Parkwa	pbi	park1239
Parsi	prp	pars1251
Parsi-Dari	prd	pars1252
Parthian	xpr	part1239
Parya	paq	pary1242
Pasi	psq	pasi1259
Pass Valley Yali	yac	pass1247
Patamona	pbc	pata1262
Patani	ptn	pata1260
Pataxó Hã-Ha-Hãe	pth	pata1261
Patep	ptp	pate1247
Pathiya	pty	path1235
Patla-Chicontla Totonac	tot	patl1234
Patpatar	gfk	patp1243
Pattani	lae	patt1248
Patwin	pwi	patw1250
Paulohi	plh	paul1238
Paumari	pad	paum1247
Paunaka	pnk	paun1241
Pauri Bareli	bfb	paur1238
Pawaia	pwa	pawa1255
Pawnee	paw	pawn1254
Pe	pai	peee1238
Pear	pcb	pear1247
Pech	pay	pech1241
Pecheneg	xpc	pech1242
Pedi	nso	pedi1238
Peere	pfe	peer1241
Pei	ppq	peii1238
Pekal	pel	peka1242
Pela	bxd	pela1242
Pele-Ata	ata	pele1245
Pemon	aoc	pemo1248
Pémono	pev	pemo1245
Penang Sign Language	psg	pena1248
Penchal	pek	penc1239
Pendau	ums	pend1242
Penesak	pen	pene1237
Pengo	peg	peng1244
Pennsylvania German	pdc	penn1240
Peñoles Mixtec	mil	peno1244
Pentlatch	ptw	pent1242
Perai	wet	pera1257
Peranakan Indonesian	pea	pera1256
Peripheral Lembata	lmr	lama1278
Peripheral Mongolian	mvf	peri1253
Pero	pip	pero1241
Peruvian Amazonian Spanish	spq	lore1243
Peruvian Sign Language	prl	peru1235
Petapa Zapotec	zpe	peta1247
Petats	pex	peta1245
Petjo	pey	petj1238
Peve	lme	peve1243
Pfaelzisch-Lothringisch	pfl	pala1330
Phake	phk	phak1238
Phala	ypa	phal1256
Phana'	phq	phan1254
Phangduwali	phw	phan1256
Phende	pem	phen1239
Philippine Sign Language	psp	phil1239
Phimbi	phm	phim1238
Phoenician	phn	phoe1239
Phola	ypg	phol1237
Pholo	yip	phol1235
Phom Naga	nph	phom1236
Phong-Kniang	pnx	phon1246
Phrae Pwo Karen	kjt	phra1235
Phrygian	xpg	phry1239
Phuan	phu	phua1239
Phudagi	phd	phud1238
Phuie	pug	phui1238
Phukha	phh	phuk1235
Phuma	ypm	phum1235
Phunoi	pho	phun1245
Phuong	phg	phuo1238
Phupa	ypp	phup1239
Phupha	yph	phup1237
Phu Thai	pht	phut1244
Phuza	ypz	phuz1235
Piamatsina	ptr	piam1242
Piame	pin	piam1243
Piapoco	pio	piap1246
Piaroa	pid	piar1243
Picard	pcd	pica1241
Pichi	fpe	fern1234
Pichis Ashéninka	cpu	pich1237
Pictish	xpi	pict1238
Pidgin Delaware	dep	pidg1246
Piemontese	pms	piem1238
Pijao	pij	pija1235
Pije	piz	pije1237
Pijin	pis	piji1239
Pilagá	plg	pila1245
Pima Bajo	pia	pima1248
Pimbwe	piw	pimb1238
Pinai-Hagahai	pnn	pina1252
Pingelapese	pif	ping1243
Pini	pii	pini1245
Pinigura	pnv	pini1244
Pinji	pic	pinj1243
Pinotepa Nacional Mixtec	mio	pino1237
Pintiini	pti	pint1251
Pintupi-Luritja	piu	pint1250
Pinyin	pny	piny1238
Pipil	ppl	pipi1250
Pirahã	myp	pira1253
Pirlatapa	bxi	pirl1238
Piro	pie	piro1248
Pirriya	xpa	pirr1240
Piru	ppr	piru1241
Pisabo	pig	pisa1244
Pisaflores Tepehua	tpp	pisa1237
Piscataway	psy	pisc1239
Pisidian	xps	pisi1234
Pitcairn-Norfolk	pih	pitc1234
Pite Saami	sje	pite1240
Piti	pcn	piti1243
Pitjantjatjara	pjt	pitj1243
Pitta Pitta	pit	pitt1247
Piu	pix	piuu1237
Piya-Kwonci	piy	piya1245
Plains Cree	crk	plai1258
Plains Indian Sign Language	psd	plai1235
Plains Miwok	pmw	plai1259
Plapo Krumen	ktj	plap1239
Plateau Malagasy	plt	plat1254
Plautdietsch	pdt	plau1238
Playero	gob	play1240
Pnar	pbv	pnar1238
Pochuri Naga	npo	poch1243
Pochutec	xpo	poch1244
Podena	pdn	pode1237
Pogolo	poy	pogo1243
Pohnpeian	pon	pohn1238
Pokangá	pok	poka1242
Poke	pof	poke1238
Pokomo	pkb	poko1261
Pökoot	pko	poko1263
Polabian	pox	pola1255
Polari	pld	pola1249
Polci	plj	polc1243
Polish	pol	poli1260
Polish Sign Language	pso	poli1259
Polonombauk	plb	polo1242
Pom	pmo	pomm1237
Pomo	pmm	pomo1271
Ponam	ncc	pona1250
Ponares	pod	pona1251
Pondi	lnm	lang1328
Pongu	png	pong1250
Pongyong	pgy	pong1252
Ponosakan	pns	pono1240
Pontic	pnt	pont1253
Popti'	jac	popt1235
Poqomam	poc	poqo1253
Poqomam, Eastern	poa	poqo1257
Poqomam, Southern	pou	poqo1255
Poqomchi'	poh	poqo1254
Poqomchi', Western	pob	poqo1256
Porohanon	prh	poro1253
Port Sandwich	psw	port1285
Portuguese	por	port1283
Portuguese Sign Language	psr	port1277
Potawatomi	pot	pota1247
Pottangi Ollar Gadaba	gdb	pott1240
Poumei Naga	pmx	poum1235
Pouye	bye	pouy1238
Powari	pwr	powa1246
Powhatan	pim	powh1243
Poyanáwa	pyn	poya1241
Prai	prt	phai1238
Prasuni	prn	pras1239
Pray 3	pry	pray1239
Principense	pre	prin1242
Provençal (Retired)	prv	prov1247
Providencia Sign Language	prz	prov1243
Psikye	kvj	psik1239
Puare	pux	puar1240
Pubian	pun	pubi1237
Pubiao-Qabiao	laq	qabi1235
Pudtol Atta	atp	pudt1235
Puelche	pue	puel1244
Puerto Rican Sign Language	psl	puer1237
Puimei Naga	npu	puim1234
Puinave	pui	puin1248
Pukapuka	pkp	puka1242
Pu Ko	puk	puko1234
Pukur	bcg	baga1275
Pulaar	fuc	pula1263
Pulabu	pup	pula1267
Pular	fuf	pula1262
Pula Yi	ypl	pula1268
Puluwatese	puw	pulu1242
Puma	pum	puma1239
Pumé	yae	pume1238
Pumpokol	xpm	pump1237
Punan Aput	pud	puna1267
Punan Bah-Biau	pna	puna1275
Punan Batu 1	pnm	puna1278
Punan Merah	puf	puna1268
Punan Merap	puc	puna1274
Punan Tubu	puj	puna1266
Punic	xpu	puni1241
Puno Quechua	qxp	puno1238
Punu	puu	punu1239
Puquina	puq	puqu1242
Puragi	pru	pura1253
Purari	iar	pura1257
Purepecha	tsz	pure1242
Puri	prr	puri1262
Purik-Sham-Nubra	prx	puri1258
Purisimeño	puy	puri1259
Puruborá	pur	puru1264
Purum	pub	puru1266
Purum (Retired)	puz	puru1262
Putai	mfl	puta1243
Putoh	put	puto1237
Putukwam	afe	putu1241
Puwa Yi	ypw	puwa1234
Pu-Xian Chinese	cpx	puxi1243
Puyuma	pyu	puyu1239
Pwaamei	pme	pwaa1237
Pwapwa	pop	pwap1237
Pwo Eastern Karen	kjp	pwoe1235
Pwo Northern Karen	pww	pwon1235
Pwo Western Karen	pwo	pwow1235
Pyapun	pcw	pyap1239
Pye Krumen	pye	pyek1235
Pyen	pyy	pyen1239
Pyu	pby	pyuu1245
Q'anjob'al	kjb	qanj1241
Qaqet	byx	qaqe1238
Qashqa'i	qxq	qash1240
Qatabanian	xqt	qata1238
Qawasqar	alc	qawa1238
Qila Muji	ymq	qila1235
Qimant	ahg	qima1242
Qiubei Zhuang	zqe	qiub1238
Quapaw	qua	quap1242
Quebec Sign Language	fcs	queb1245
Quechan	yum	quec1382
Quenya	qya	quen1234
Querétaro Otomi	otq	quer1236
Quetzaltepec Mixe	pxm	quet1239
Queyu	qvy	quey1238
Quiavicuzas Zapotec	zpj	quia1235
Quileute	qui	quil1240
Quinault	qun	quin1251
Quinqui	quq	quin1236
Quioquitani-Quieri Zapotec	ztq	quio1241
Quiotepec Chinantec	chq	quio1240
Rabha	rah	rabh1238
Rade	rad	rade1240
Raetic	xrr	raet1238
Rahambuu	raz	raha1237
Rajah Kabunsuwan Manobo	mqk	raja1254
Rajbanshi	rjs	rajb1243
Rajbanshi (Retired)	rjb	rajb1244
Raji	rji	raji1240
Rajong	rjg	rajo1237
Rajput Garasia	gra	rajp1235
Rakahanga-Manihiki	rkh	raka1237
Rakhine	rki	rakh1245
Ralte	ral	ralt1242
Rama	rma	rama1270
Ramoaaina	rai	ramo1244
Ramopa	kjx	ramo1245
Rampi	lje	ramp1243
Rana Tharu	thr	rana1246
Ranau (Retired)	rae	rana1249
Rang	rax	rang1269
Rangkas	rgk	rang1266
Rapanui	rap	rapa1244
Rapoisi	kyx	rapo1238
Rapting	rpt	rapt1240
Rara Bakati'	lra	rara1235
Rasawa	rac	rasa1243
Ratagnon	btn	rata1245
Ratahan	rth	rata1244
Rathawi	rtw	rath1243
Rathwi Bareli	bgd	rath1242
Raute	rau	raut1239
Ravula	yea	ravu1237
Rawa	rwo	rawa1267
Rawang	raw	rawa1265
Rawas (Retired)	rws	rawa1268
Rawat	jnl	rawa1264
Rawo	rwa	rawo1244
Rayón Zoque	zor	rayo1235
Razajerdi	rat	raza1238
Red Gelao	gir	redg1235
Reel	atu	reel1238
Rejang	rej	reja1240
Rejang Kayan	ree	reja1241
Reli	rei	reli1238
Rema	bow	rema1238
Rembarrnga	rmb	remb1249
